City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
229,Sangar,RU,2020-01-05 22:24:46,63.92,127.47,-7.46,90,100,11.95,overcast clouds,0.0,0.0
230,Fortuna,US,2020-01-05 22:28:36,40.6,-124.16,57.0,71,40,10.29,scattered clouds,0.0,0.0
231,Lavumisa,ZA,2020-01-05 22:28:36,-27.31,31.88,72.54,93,4,4.29,light rain,0.13,0.0
232,Mecca,SA,2020-01-05 22:25:35,21.43,39.83,59.47,55,0,6.87,clear sky,0.0,0.0
233,Puerto Del Rosario,ES,2020-01-05 22:28:37,28.5,-13.86,64.4,72,20,10.29,few clouds,0.0,0.0
234,Manokwari,ID,2020-01-05 22:28:37,-0.87,134.08,74.62,76,82,3.29,broken clouds,0.0,0.0
235,Arraial Do Cabo,BR,2020-01-05 22:28:37,-22.97,-42.02,78.8,83,75,5.82,broken clouds,0.0,0.0
236,Doha,QA,2020-01-05 22:28:37,25.29,51.53,62.6,72,100,9.17,overcast clouds,0.0,0.0
237,Miraflores,PE,2020-01-05 22:28:37,-16.39,-71.52,60.8,63,40,12.75,scattered clouds,0.0,0.0
238,Kavaratti,IN,2020-01-05 22:28:38,10.57,72.64,79.97,63,0,3.85,clear sky,0.0,0.0
239,Severo-Kurilsk,RU,2020-01-05 22:28:38,50.68,156.12,19.35,93,100,14.85,snow,0.0,7.06
240,Nizhneyansk,RU,2020-01-05 22:28:38,50.68,156.12,19.35,93,100,14.85,snow,0.0,0.0
241,Hovd,NO,2020-01-05 22:28:38,63.83,10.7,45.0,86,75,16.11,broken clouds,0.0,0.0
242,Ambilobe,MG,2020-01-05 22:28:38,-13.19,49.05,78.42,86,100,1.59,overcast clouds,0.0,0.0
243,Livingstone,ZW,2020-01-05 22:28:39,-17.85,25.86,69.71,68,100,2.33,light rain,0.31,0.0
244,Ojinaga,US,2020-01-05 22:28:39,29.56,-104.41,66.2,20,1,0.25,clear sky,0.0,0.0
245,Namatanai,PG,2020-01-05 22:28:39,-3.66,152.44,82.56,76,88,5.79,overcast clouds,0.0,0.0
246,Pasinler,TR,2020-01-05 22:28:39,39.98,41.67,10.4,92,75,4.7,broken clouds,0.0,0.0
247,Kempsey,AU,2020-01-05 22:28:39,-31.08,152.84,75.99,74,92,3.0,light rain,0.31,0.0
248,The Valley,AI,2020-01-05 22:28:40,18.22,-63.06,80.6,73,20,6.93,few clouds,0.0,0.0
249,Fairbanks,US,2020-01-05 22:28:40,64.84,-147.72,-14.01,73,91,2.08,overcast clouds,0.0,0.0
250,Sorong,ID,2020-01-05 22:28:40,-0.86,131.25,73.8,98,100,1.99,light rain,0.31,0.0
251,Taoudenni,ML,2020-01-05 22:28:40,22.68,-3.98,58.93,17,30,10.54,scattered clouds,0.0,0.0
252,Port Macquarie,AU,2020-01-05 22:28:40,-31.43,152.91,75.99,69,90,6.93,overcast clouds,0.0,0.0
253,Semey,KZ,2020-01-05 22:28:41,50.41,80.25,6.57,81,0,7.99,clear sky,0.0,0.0
254,Azua,DO,2020-01-05 22:28:41,18.45,-70.73,82.4,65,20,11.41,few clouds,0.0,0.0
255,Berdigestyakh,RU,2020-01-05 22:28:41,62.1,126.7,-1.73,98,100,3.49,light snow,0.0,0.13
256,Itai,BR,2020-01-05 22:28:41,-23.42,-49.09,77.0,79,30,2.17,moderate rain,5.38,0.0
257,Chuy,UY,2020-01-05 22:28:41,-33.69,-53.46,75.31,63,0,13.76,clear sky,0.0,0.0
258,Cidreira,BR,2020-01-05 22:28:41,-30.17,-50.22,74.61,82,0,19.3,clear sky,0.0,0.0
259,Port Hardy,CA,2020-01-05 22:28:42,50.7,-127.42,39.2,86,40,8.05,scattered clouds,0.0,0.0
260,Borogontsy,RU,2020-01-05 22:28:42,62.67,131.17,-5.8,98,100,4.56,light snow,0.0,0.25
261,Upernavik,GL,2020-01-05 22:28:42,72.79,-56.15,-29.87,88,100,11.86,overcast clouds,0.0,0.0
262,Leningradskiy,RU,2020-01-05 22:28:42,69.38,178.42,-11.0,51,0,1.83,clear sky,0.0,0.0
263,Batouri,CM,2020-01-05 22:28:42,4.44,14.36,73.62,32,0,3.27,clear sky,0.0,0.0
264,Qaqortoq,GL,2020-01-05 22:28:43,60.72,-46.03,19.4,52,40,12.75,scattered clouds,0.0,0.0
265,Mys Shmidta,GL,2020-01-05 22:28:43,60.72,-46.03,19.4,52,40,12.75,scattered clouds,0.0,0.0
266,Kaeo,NZ,2020-01-05 22:28:43,-35.1,173.78,68.0,100,100,1.99,light rain,0.19,0.0
267,Champerico,MX,2020-01-05 22:28:43,16.38,-93.6,75.2,53,40,21.92,scattered clouds,0.0,0.0
268,Juifang,MX,2020-01-05 22:28:43,16.38,-93.6,75.2,53,40,21.92,scattered clouds,0.0,0.0
269,Tasiilaq,GL,2020-01-05 22:28:43,65.61,-37.64,24.06,93,100,30.44,snow,0.0,3.94
270,Mehran,IR,2020-01-05 22:28:44,33.12,46.17,30.2,86,0,4.7,clear sky,0.0,0.0
271,Hobbs,US,2020-01-05 22:26:45,32.7,-103.14,60.8,19,5,8.05,clear sky,0.0,0.0
272,Viedma,AR,2020-01-05 22:24:01,-40.81,-62.99,67.3,62,76,21.85,broken clouds,0.0,0.0
273,Chicama,PE,2020-01-05 22:28:44,-7.84,-79.15,73.4,78,20,9.17,few clouds,0.0,0.0
274,Medicine Hat,CA,2020-01-05 22:28:44,50.04,-110.68,34.0,59,20,12.75,few clouds,0.0,0.0
275,Tabiauea,CA,2020-01-05 22:28:44,50.04,-110.68,34.0,59,20,12.75,few clouds,0.0,0.0
276,Innisfail,AU,2020-01-05 22:28:45,-17.52,146.03,75.99,78,12,1.01,light rain,0.25,0.0
277,Coquimbo,CL,2020-01-05 22:28:45,-29.95,-71.34,66.2,72,75,5.82,broken clouds,0.0,0.0
278,Cabo San Lucas,MX,2020-01-05 22:28:45,22.89,-109.91,80.01,61,40,4.7,scattered clouds,0.0,0.0
279,Codajas,BR,2020-01-05 22:28:45,-3.84,-62.06,92.71,52,43,2.15,scattered clouds,0.0,0.0
280,Owasso,US,2020-01-05 22:28:46,36.27,-95.86,61.0,29,1,6.93,clear sky,0.0,0.0
281,Nanortalik,GL,2020-01-05 22:28:46,60.14,-45.24,26.4,70,0,11.77,clear sky,0.0,0.0
282,Vilcun,CL,2020-01-05 22:28:46,-38.65,-72.23,61.0,82,75,14.99,shower rain,0.0,0.0
283,Shitanjing,CN,2020-01-05 22:28:46,39.23,106.34,24.01,47,74,0.92,broken clouds,0.0,0.0
284,Bac Lieu,CN,2020-01-05 22:28:46,39.23,106.34,24.01,47,74,0.92,broken clouds,0.0,0.0
285,Amapa,HN,2020-01-05 22:28:46,15.09,-87.97,68.0,94,90,5.82,overcast clouds,0.0,0.0
286,Waddan,LY,2020-01-05 22:28:47,29.16,16.14,49.41,48,0,9.89,clear sky,0.0,0.0
287,Benidorm,ES,2020-01-05 22:28:42,38.54,-0.13,51.01,87,0,4.7,clear sky,0.0,0.0
288,Moree,AU,2020-01-05 22:28:47,-29.46,149.84,82.4,45,0,24.16,clear sky,0.0,0.0
289,Wanning,AT,2020-01-05 22:28:47,48.64,13.53,34.0,89,75,1.12,broken clouds,0.0,0.0
290,Longyearbyen,NO,2020-01-05 22:28:47,78.22,15.63,-2.2,77,20,9.17,few clouds,0.0,0.0
291,Medvedovskaya,RU,2020-01-05 22:28:48,45.45,39.03,44.01,80,83,2.24,broken clouds,0.0,0.0
292,Christchurch,NZ,2020-01-05 22:28:48,-43.53,172.64,70.0,32,0,17.22,clear sky,0.0,0.0
293,Vardo,US,2020-01-05 22:28:48,39.62,-77.74,37.4,55,90,4.7,overcast clouds,0.0,0.0
294,Aksarka,RU,2020-01-05 22:28:48,66.56,67.8,15.76,85,0,17.25,clear sky,0.0,0.0
295,Altay,CN,2020-01-05 22:28:48,47.83,88.13,12.79,44,0,6.31,clear sky,0.0,0.0
296,Srednekolymsk,RU,2020-01-05 22:28:49,67.46,153.71,-9.17,78,10,1.77,clear sky,0.0,0.0
297,Barra Patuca,HN,2020-01-05 22:28:49,15.8,-84.28,81.25,74,0,12.44,light rain,1.63,0.0
298,Mahibadhoo,MV,2020-01-05 22:28:49,3.78,72.97,81.55,80,83,12.77,light rain,0.88,0.0
299,Ambovombe,MG,2020-01-05 22:28:49,-25.18,46.09,72.72,84,0,7.49,clear sky,0.0,0.0
300,Lavrentiya,RU,2020-01-05 22:28:49,65.58,-170.99,-12.98,87,19,8.32,few clouds,0.0,0.0
301,Baruun-Urt,MN,2020-01-05 22:28:50,46.68,113.28,3.25,90,100,6.06,overcast clouds,0.0,0.0
302,Roma,IT,2020-01-05 22:26:03,41.89,12.48,48.0,39,0,6.93,clear sky,0.0,0.0
303,Severnoye,RU,2020-01-05 22:28:50,54.09,52.54,24.08,97,92,4.99,light snow,0.0,0.31
304,Chara,GR,2020-01-05 22:28:50,39.42,22.43,42.01,56,75,12.75,broken clouds,0.0,0.0
305,Tahta,GR,2020-01-05 22:28:50,39.42,22.43,42.01,56,75,12.75,broken clouds,0.0,0.0
306,Vannes,FR,2020-01-05 22:28:51,47.66,-2.76,44.01,93,0,6.93,clear sky,0.0,0.0
307,Utiroa,FR,2020-01-05 22:28:51,47.66,-2.76,44.01,93,0,6.93,clear sky,0.0,0.0
308,Tocopilla,CL,2020-01-05 22:28:51,-22.09,-70.2,66.52,45,0,12.19,clear sky,0.0,0.0
309,Linhares,BR,2020-01-05 22:28:51,-19.38,-40.06,78.51,87,100,4.25,overcast clouds,0.0,0.0
310,Poya,NC,2020-01-05 22:28:51,-21.35,165.16,76.62,73,0,9.19,clear sky,0.0,0.0
311,Muheza,TZ,2020-01-05 22:28:52,-5.18,38.79,75.27,85,95,5.73,overcast clouds,0.0,0.0
312,Codrington,AU,2020-01-05 22:28:52,-28.95,153.24,78.8,73,40,6.93,scattered clouds,0.0,0.0
313,Sur,OM,2020-01-05 22:28:52,22.57,59.53,69.24,74,33,13.53,scattered clouds,0.0,0.0
314,Saint-Augustin,CA,2020-01-05 22:28:52,45.63,-73.98,21.0,67,20,9.17,few clouds,0.0,0.0
315,Benguela,AO,2020-01-05 22:28:52,-12.58,13.4,78.98,83,34,5.35,scattered clouds,0.0,0.0
316,Necochea,AR,2020-01-05 22:27:06,-38.55,-58.74,63.0,92,92,8.01,overcast clouds,0.0,0.0
317,Caucaia,BR,2020-01-05 22:28:53,-3.73,-38.66,86.0,74,20,5.82,few clouds,0.0,0.0
318,Kununurra,AU,2020-01-05 22:28:53,-15.77,128.74,78.8,94,75,3.36,broken clouds,0.0,0.0
319,Nakonde,ZM,2020-01-05 22:28:53,-9.33,32.75,63.21,91,100,1.61,overcast clouds,0.0,0.0
320,Palabuhanratu,ZM,2020-01-05 22:28:53,-9.33,32.75,63.21,91,100,1.61,overcast clouds,0.0,0.0
321,Broome,GB,2020-01-05 22:28:53,52.47,1.45,46.4,81,75,10.29,broken clouds,0.0,0.0
322,El Faiyum,GB,2020-01-05 22:28:53,52.47,1.45,46.4,81,75,10.29,broken clouds,0.0,0.0
323,Shenkursk,RU,2020-01-05 22:28:54,62.11,42.91,14.02,93,0,5.17,clear sky,0.0,0.0
324,Ituni,RU,2020-01-05 22:28:54,62.11,42.91,14.02,93,0,5.17,clear sky,0.0,0.0
325,Endicott,US,2020-01-05 22:28:54,42.1,-76.05,33.8,73,90,5.82,overcast clouds,0.0,0.0
326,Lerwick,GB,2020-01-05 22:24:03,60.15,-1.15,50.0,100,100,18.34,light rain,0.0,0.0
327,Lasa,CY,2020-01-05 22:26:52,34.92,32.53,53.6,87,90,8.05,overcast clouds,0.0,0.0
328,Ampanihy,MG,2020-01-05 22:28:55,-24.69,44.75,73.85,79,0,9.01,clear sky,0.0,0.0
329,Tateyama,JP,2020-01-05 22:28:55,36.66,137.31,34.0,54,20,2.24,few clouds,0.0,0.0
330,Shelburne,CA,2020-01-05 22:28:55,44.08,-80.2,33.8,80,90,2.24,overcast clouds,0.0,0.0
331,San Jeronimo,PE,2020-01-05 22:28:55,-13.65,-73.37,61.63,67,87,6.46,light rain,2.75,0.0
332,San Patricio,PY,2020-01-05 22:28:56,-26.98,-56.83,93.25,32,24,2.8,few clouds,0.0,0.0
333,Srandakan,ID,2020-01-05 22:28:56,-7.94,110.25,74.89,87,15,3.09,light rain,1.44,0.0
334,Aberfoyle,GB,2020-01-05 22:28:56,56.18,-4.38,52.0,87,75,20.8,broken clouds,0.0,0.0
335,Binga,ZW,2020-01-05 22:28:56,-17.62,27.34,78.6,73,100,2.8,overcast clouds,0.0,0.0
336,Atar,MR,2020-01-05 22:28:56,20.52,-13.05,56.75,22,0,8.41,clear sky,0.0,0.0
337,Matsanga,MR,2020-01-05 22:28:56,20.52,-13.05,56.75,22,0,8.41,clear sky,0.0,0.0
338,Bairiki,MR,2020-01-05 22:28:56,20.52,-13.05,56.75,22,0,8.41,clear sky,0.0,0.0
339,Havre-Saint-Pierre,CA,2020-01-05 22:28:57,50.23,-63.6,12.2,72,1,5.82,clear sky,0.0,0.0
340,Abiy Adi,CA,2020-01-05 22:28:57,50.23,-63.6,12.2,72,1,5.82,clear sky,0.0,0.0
341,Umzimvubu,CA,2020-01-05 22:28:57,50.23,-63.6,12.2,72,1,5.82,clear sky,0.0,0.0
342,Awbari,LY,2020-01-05 22:28:58,26.59,12.77,46.02,32,0,5.48,clear sky,0.0,0.0
343,Resistencia,AR,2020-01-05 22:28:58,-27.45,-58.99,93.2,43,0,5.82,clear sky,0.0,0.0
344,Provideniya,RU,2020-01-05 22:28:58,64.42,-173.23,-10.43,82,100,9.08,overcast clouds,0.0,0.0
345,Raver,IN,2020-01-05 22:28:58,21.25,76.04,59.29,47,0,6.82,clear sky,0.0,0.0
346,Tall Kayf,TR,2020-01-05 22:28:59,37.08,41.07,41.0,93,90,13.87,overcast clouds,0.0,0.0
347,Kuytun,RU,2020-01-05 22:28:59,54.34,101.51,6.55,92,81,4.7,broken clouds,0.0,0.0
348,Asau,RU,2020-01-05 22:28:59,54.34,101.51,6.55,92,81,4.7,broken clouds,0.0,0.0
349,Lehututu,BW,2020-01-05 22:28:59,-23.92,21.83,83.08,39,89,5.53,overcast clouds,0.0,0.0
350,Cayenne,GF,2020-01-05 22:28:59,4.94,-52.33,78.8,88,90,2.24,overcast clouds,0.0,0.0
351,Pokhara,NP,2020-01-05 22:29:00,28.21,83.99,44.29,75,54,2.48,broken clouds,0.0,0.0
352,Muhos,FI,2020-01-05 22:29:00,64.81,26.0,26.6,92,90,10.29,light snow,0.0,0.0
353,Hambantota,LK,2020-01-05 22:29:00,6.12,81.12,75.2,100,13,5.82,few clouds,0.0,0.0
354,Galgani,LK,2020-01-05 22:29:00,6.12,81.12,75.2,100,13,5.82,few clouds,0.0,0.0
355,Bethel,US,2020-01-05 22:29:00,60.79,-161.76,-14.8,75,1,6.93,clear sky,0.0,0.0
356,Auch,FR,2020-01-05 22:29:01,43.65,0.59,36.0,100,90,4.7,fog,0.0,0.0
357,Byron Bay,AU,2020-01-05 22:27:20,-28.65,153.62,80.6,78,40,12.75,scattered clouds,0.0,0.0
358,Slave Lake,CA,2020-01-05 22:29:01,55.28,-114.77,17.6,78,90,6.93,overcast clouds,0.0,0.0
359,Ilulissat,GL,2020-01-05 22:29:01,69.22,-51.1,8.6,60,100,6.93,overcast clouds,0.0,0.0
360,Ruma,RS,2020-01-05 22:29:02,45.01,19.82,30.2,74,0,13.87,clear sky,0.0,0.0
361,Wuda,CN,2020-01-05 22:29:02,39.5,106.72,18.88,88,39,6.89,scattered clouds,0.0,0.0
362,Vengerovo,RU,2020-01-05 22:29:02,55.68,76.74,11.61,95,96,8.52,overcast clouds,0.0,0.0
363,Arrecife,RU,2020-01-05 22:29:02,55.68,76.74,11.61,95,96,8.52,overcast clouds,0.0,0.0
364,Serebryansk,KZ,2020-01-05 22:29:02,49.68,83.3,3.36,83,0,2.17,clear sky,0.0,0.0
365,Hobyo,SO,2020-01-05 22:29:03,5.35,48.53,78.58,79,34,12.19,scattered clouds,0.0,0.0
366,Sompeta,IN,2020-01-05 22:29:03,18.93,84.6,64.0,86,0,3.6,clear sky,0.0,0.0
367,Bilibino,RU,2020-01-05 22:29:03,68.06,166.44,-10.95,65,0,2.04,clear sky,0.0,0.0
368,Ossora,RU,2020-01-05 22:29:03,59.24,163.07,7.0,96,96,4.07,overcast clouds,0.0,0.0
369,Lundazi,ZM,2020-01-05 22:29:03,-12.29,33.17,66.79,90,100,0.45,overcast clouds,0.0,0.0
370,Progreso,UY,2020-01-05 22:29:04,-34.68,-56.22,78.8,50,40,11.41,scattered clouds,0.0,0.0
371,Valky,UA,2020-01-05 22:29:04,49.83,35.6,32.0,96,40,6.71,scattered clouds,0.0,0.0
372,Sacramento,US,2020-01-05 22:24:21,38.58,-121.49,66.2,44,1,3.36,clear sky,0.0,0.0
373,Kruisfontein,ZA,2020-01-05 22:29:04,-34.0,24.73,65.17,83,100,5.23,light rain,0.19,0.0
374,Nynashamn,SE,2020-01-05 22:28:21,58.9,17.95,39.99,93,100,11.41,mist,0.0,0.0
375,Karaul,SE,2020-01-05 22:28:21,58.9,17.95,39.99,93,100,11.41,mist,0.0,0.0
376,Neuquen,AR,2020-01-05 22:29:05,-38.95,-68.06,73.4,25,7,21.92,clear sky,0.0,0.0
377,Kirakira,SB,2020-01-05 22:29:05,-10.46,161.92,80.55,85,100,7.85,overcast clouds,0.0,0.0
378,Salalah,OM,2020-01-05 22:29:05,17.01,54.1,75.2,78,75,3.36,broken clouds,0.0,0.0
379,Caravelas,BR,2020-01-05 22:29:05,-17.73,-39.27,79.48,84,94,8.79,overcast clouds,0.0,0.0
380,Altea,ES,2020-01-05 22:29:06,38.6,-0.05,51.01,87,0,4.7,clear sky,0.0,0.0
381,High Level,CA,2020-01-05 22:29:06,58.52,-117.13,-2.2,84,90,5.82,light snow,0.0,0.0
382,Batagay-Alyta,RU,2020-01-05 22:29:06,67.8,130.41,-22.11,79,17,4.05,few clouds,0.0,0.0
383,Nelson Bay,AU,2020-01-05 22:29:06,-32.72,152.14,75.2,60,40,13.87,scattered clouds,0.0,0.0
384,Dukat,AL,2020-01-05 22:29:06,40.25,19.57,43.0,34,20,5.01,few clouds,0.0,0.0
385,Nisia Floresta,BR,2020-01-05 22:29:06,-6.09,-35.21,82.4,74,40,12.75,scattered clouds,0.0,0.0
386,Maniwaki,CA,2020-01-05 22:29:07,46.38,-75.98,15.87,83,0,3.62,clear sky,0.0,0.0
387,Fort Nelson,CA,2020-01-05 22:29:07,58.81,-122.69,-9.4,76,75,12.75,light snow,0.0,0.0
388,Beringovskiy,RU,2020-01-05 22:29:07,63.05,179.32,-7.46,79,89,16.67,overcast clouds,0.0,0.0
389,Drexel Heights,US,2020-01-05 22:29:07,32.14,-111.03,75.0,18,1,0.78,clear sky,0.0,0.0
390,Candolim,IN,2020-01-05 22:29:07,15.52,73.76,66.96,79,0,1.68,clear sky,0.0,0.0
391,Sao Gabriel Da Cachoeira,BR,2020-01-05 22:29:08,-0.13,-67.09,89.56,56,89,3.91,overcast clouds,0.0,0.0
392,Anchorage,US,2020-01-05 22:27:42,61.22,-149.89,-2.0,76,1,4.18,haze,0.0,0.0
393,Riorges,FR,2020-01-05 22:29:08,46.04,4.03,34.0,92,0,2.24,clear sky,0.0,0.0
394,Akdepe,TM,2020-01-05 22:29:08,42.05,59.39,26.6,85,43,2.24,scattered clouds,0.0,0.0
395,Boyolangu,ID,2020-01-05 22:29:08,-8.09,111.9,74.79,91,91,1.68,light rain,2.25,0.0
396,Ekibastuz,KZ,2020-01-05 22:29:09,51.72,75.32,17.71,97,63,7.23,broken clouds,0.0,0.0
397,Korla,KZ,2020-01-05 22:29:09,51.72,75.32,17.71,97,63,7.23,broken clouds,0.0,0.0
398,Fez,MA,2020-01-05 22:29:09,34.03,-5.02,42.8,81,0,5.82,clear sky,0.0,0.0
399,Clyde River,CA,2020-01-05 22:29:09,70.47,-68.59,-38.2,52,1,10.29,clear sky,0.0,0.0
400,Lazaro Cardenas,MX,2020-01-05 22:29:09,28.39,-105.62,71.01,20,5,9.17,clear sky,0.0,0.0
401,Sosnovo-Ozerskoye,RU,2020-01-05 22:29:09,52.53,111.54,-2.7,99,20,5.44,few clouds,0.0,0.0
402,Bayburt,TR,2020-01-05 22:29:10,40.26,40.22,11.17,94,28,4.85,scattered clouds,0.0,0.0
403,Sorvag,TR,2020-01-05 22:29:10,40.26,40.22,11.17,94,28,4.85,scattered clouds,0.0,0.0
404,Cienaga,CO,2020-01-05 22:29:10,11.01,-74.25,86.0,58,20,17.22,few clouds,0.0,0.0
405,Tornio,FI,2020-01-05 22:29:10,61.12,27.27,24.01,73,100,6.93,overcast clouds,0.0,0.0
406,Clyde,NZ,2020-01-05 22:29:10,-45.19,169.32,54.0,45,71,4.0,light rain,0.5,0.0
407,Sambava,MG,2020-01-05 22:29:11,-14.27,50.17,71.55,98,100,2.93,moderate rain,4.5,0.0
408,Samusu,MG,2020-01-05 22:29:11,-14.27,50.17,71.55,98,100,2.93,moderate rain,0.0,0.0
409,Puerto Escondido,MX,2020-01-05 22:29:11,15.86,-97.07,84.2,62,5,6.93,clear sky,0.0,0.0
410,Comarapa,BO,2020-01-05 22:29:11,-17.91,-64.53,74.44,58,74,7.36,broken clouds,0.0,0.0
411,Anqing,CN,2020-01-05 22:29:11,30.51,117.04,52.54,90,100,5.44,overcast clouds,0.0,0.0
412,Tomakomai,JP,2020-01-05 22:29:12,42.65,141.6,28.4,85,75,9.17,light shower snow,0.0,0.0
413,Margate,AU,2020-01-05 22:29:12,-43.03,147.26,63.0,51,40,4.7,scattered clouds,0.0,0.0
414,Vestmannaeyjar,IS,2020-01-05 22:29:12,63.44,-20.27,43.03,70,100,19.98,light rain,0.13,0.0
415,Omboue,GA,2020-01-05 22:29:12,-1.57,9.26,77.52,87,100,2.04,overcast clouds,0.0,0.0
416,Morro Bay,US,2020-01-05 22:29:12,35.37,-120.85,66.2,42,1,8.05,clear sky,0.0,0.0
417,Andujar,ES,2020-01-05 22:25:35,38.04,-4.05,45.0,78,0,1.99,clear sky,0.0,0.0
418,Puerto Berrio,CO,2020-01-05 22:29:13,6.49,-74.4,85.75,57,100,4.45,overcast clouds,0.0,0.0
419,Grand Gaube,MU,2020-01-05 22:29:13,-20.01,57.66,73.4,100,75,10.29,moderate rain,0.0,0.0
420,Jalu,LY,2020-01-05 22:27:40,29.03,21.55,50.79,48,0,12.62,clear sky,0.0,0.0
421,Nguiu,LY,2020-01-05 22:27:40,29.03,21.55,50.79,48,0,12.62,clear sky,0.0,0.0
422,Cap Malheureux,MU,2020-01-05 22:29:13,-19.98,57.61,73.4,100,75,10.29,moderate rain,0.0,0.0
423,Tenabo,MX,2020-01-05 22:29:14,20.04,-90.23,75.2,57,5,17.22,clear sky,0.0,0.0
424,Panguna,PG,2020-01-05 22:29:14,-6.32,155.48,76.05,82,9,1.45,clear sky,0.0,0.0
425,Filimonovo,RU,2020-01-05 22:29:14,54.21,39.6,27.86,90,100,5.5,overcast clouds,0.0,0.0
426,Saryg-Sep,RU,2020-01-05 22:29:14,51.49,95.55,-12.66,94,0,0.85,clear sky,0.0,0.0
427,Swansea,GB,2020-01-05 22:29:14,51.62,-3.95,46.4,87,90,8.05,overcast clouds,0.0,0.0
428,Constitucion,MX,2020-01-05 22:29:14,23.99,-104.67,68.0,10,5,2.68,clear sky,0.0,0.0
429,Mayo,CA,2020-01-05 22:29:15,63.59,-135.9,-23.8,67,75,3.36,light snow,0.0,0.0
430,Maxixe,MZ,2020-01-05 22:29:15,-23.86,35.35,79.34,80,0,14.29,clear sky,0.0,0.0
431,Longlac,MZ,2020-01-05 22:29:15,-23.86,35.35,79.34,80,0,14.29,clear sky,0.0,0.0
432,Pathein,MM,2020-01-05 22:29:15,16.78,94.73,76.73,80,87,8.1,overcast clouds,0.0,0.0
433,Ponta Delgada,PT,2020-01-05 22:29:15,37.73,-25.67,64.4,93,40,17.22,scattered clouds,0.0,0.0
434,Beyneu,KZ,2020-01-05 22:29:16,45.32,55.19,27.82,75,76,4.76,broken clouds,0.0,0.0
435,Sarangani,PH,2020-01-05 22:29:16,5.4,125.46,81.55,72,7,19.86,clear sky,0.0,0.0
436,Meyungs,PH,2020-01-05 22:29:16,5.4,125.46,81.55,72,7,19.86,clear sky,0.0,0.0
437,Portland,US,2020-01-05 22:29:16,43.66,-70.25,30.2,54,40,6.93,scattered clouds,0.0,0.0
438,Dingle,PH,2020-01-05 22:24:20,11.0,122.67,72.93,95,63,10.02,light rain,2.0,0.0
439,Sevsk,RU,2020-01-05 22:29:16,52.15,34.49,28.67,94,97,7.38,overcast clouds,0.0,0.0
440,Mergui,RU,2020-01-05 22:29:16,52.15,34.49,28.67,94,97,7.38,overcast clouds,0.0,0.0
441,Altamont,CA,2020-01-05 22:29:17,49.4,-98.5,30.2,54,1,11.41,clear sky,0.0,0.0
442,San Juan,AR,2020-01-05 22:26:58,-31.54,-68.53,97.75,20,42,12.75,scattered clouds,0.0,0.0
443,Cururupu,BR,2020-01-05 22:29:17,-1.82,-44.87,78.22,85,100,3.89,light rain,0.69,0.0
444,Bayan,CN,2020-01-05 22:29:17,36.1,102.26,15.89,62,100,2.82,overcast clouds,0.0,0.0
445,Fomboni,KM,2020-01-05 22:29:18,-12.28,43.74,83.46,77,100,10.36,overcast clouds,0.0,0.0
446,Bumba,CD,2020-01-05 22:29:18,2.18,22.47,73.65,62,100,2.86,overcast clouds,0.0,0.0
447,Honiara,SB,2020-01-05 22:29:18,-9.43,159.96,87.8,74,40,3.36,scattered clouds,0.0,0.0
448,Sao Filipe,CV,2020-01-05 22:29:18,14.9,-24.5,70.7,67,32,16.08,scattered clouds,0.0,0.0
449,Plouzane,FR,2020-01-05 22:29:18,48.38,-4.62,41.0,80,93,8.05,overcast clouds,0.0,0.0
450,Imbituba,BR,2020-01-05 22:29:19,-28.24,-48.67,77.0,83,20,6.93,few clouds,0.0,0.0
451,Bur Gabo,BR,2020-01-05 22:29:19,-28.24,-48.67,77.0,83,20,6.93,few clouds,0.0,0.0
452,Bucerias,MX,2020-01-05 22:29:19,20.76,-105.33,84.2,26,5,6.93,clear sky,0.0,0.0
453,Tura,RU,2020-01-05 22:29:19,64.27,100.22,12.61,87,100,8.97,light snow,0.0,0.25
454,Stephenville,CA,2020-01-05 22:29:19,48.55,-58.59,28.4,79,90,13.87,overcast clouds,0.0,0.0
455,San Quintin,PH,2020-01-05 22:29:19,17.54,120.52,67.23,81,39,6.53,scattered clouds,0.0,0.0
456,Kamenskoye,PH,2020-01-05 22:29:19,17.54,120.52,67.23,81,39,6.53,scattered clouds,0.0,0.0
457,Mount Gambier,AU,2020-01-05 22:25:19,-37.83,140.78,60.8,63,9,13.87,clear sky,0.0,0.0
458,Shingu,JP,2020-01-05 22:29:20,33.72,135.99,42.87,68,0,5.64,clear sky,0.0,0.0
459,Warkworth,NZ,2020-01-05 22:29:20,-36.4,174.66,69.01,59,38,27.51,scattered clouds,0.0,0.0
460,Khorramshahr,IR,2020-01-05 22:29:20,30.43,48.18,50.0,87,0,3.91,clear sky,0.0,0.0
461,Diffa,NE,2020-01-05 22:29:21,13.32,12.61,65.28,29,10,11.21,clear sky,0.0,0.0
462,Muroto,JP,2020-01-05 22:29:21,33.37,134.14,37.4,69,40,8.05,scattered clouds,0.0,0.0
463,Pacific Grove,US,2020-01-05 22:29:21,36.62,-121.92,62.01,51,1,9.44,clear sky,0.0,0.0
464,Keti Bandar,PK,2020-01-05 22:29:21,24.14,67.45,65.93,68,8,5.77,clear sky,0.0,0.0
