City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
230,The Valley,AI,2020-01-05 19:26:42,18.22,-63.06,84.2,65,20,10.29,few clouds,0.0,0.0
231,Hay River,CA,2020-01-05 19:26:42,60.82,-115.79,-16.6,75,75,9.17,broken clouds,0.0,0.0
232,Comodoro Rivadavia,AR,2020-01-05 19:26:42,-45.87,-67.48,71.6,28,40,18.34,scattered clouds,0.0,0.0
233,Ilulissat,GL,2020-01-05 19:26:42,69.22,-51.1,8.6,71,75,5.82,light snow,0.0,0.0
234,Harper,US,2020-01-05 19:26:43,30.3,-99.24,73.99,21,1,11.41,clear sky,0.0,0.0
235,Koslan,RU,2020-01-05 19:26:43,63.46,48.9,8.06,96,75,5.79,broken clouds,0.0,0.0
236,Belyy Yar,RU,2020-01-05 19:26:43,53.6,91.39,17.6,85,100,2.24,mist,0.0,0.0
237,San Carlos De Bariloche,AR,2020-01-05 19:24:30,-41.13,-71.31,55.4,54,40,27.51,light intensity drizzle,0.0,0.0
238,Kwinana,AU,2020-01-05 19:26:43,-32.25,115.77,66.0,82,0,2.24,clear sky,0.0,0.0
239,College,US,2020-01-05 19:26:44,64.86,-147.8,-25.01,98,75,1.32,snow,0.0,0.0
240,Burica,US,2020-01-05 19:26:44,64.86,-147.8,-25.01,98,75,1.32,snow,0.0,0.0
241,Turayf,SA,2020-01-05 19:26:44,31.68,38.65,44.6,70,32,9.17,scattered clouds,0.0,0.0
242,Putina,PE,2020-01-05 19:26:44,-14.91,-69.87,62.6,42,40,5.82,scattered clouds,0.0,0.0
243,Sorong,ID,2020-01-05 19:26:44,-0.86,131.25,74.26,97,32,3.02,scattered clouds,0.0,0.0
244,Altay,CN,2020-01-05 19:26:44,47.83,88.13,12.04,47,0,5.68,clear sky,0.0,0.0
245,Lopukhiv,UA,2020-01-05 19:26:45,48.37,23.97,17.31,95,98,7.16,light snow,0.0,0.94
246,Richards Bay,ZA,2020-01-05 19:26:45,-28.77,32.06,79.56,87,0,17.45,clear sky,0.0,0.0
247,Puerto Escondido,MX,2020-01-05 19:26:45,15.86,-97.07,87.8,74,40,8.05,scattered clouds,0.0,0.0
248,San Ramon,NI,2020-01-05 19:22:00,12.92,-85.84,77.0,57,20,18.34,few clouds,0.0,0.0
249,Norman,US,2020-01-05 19:26:46,35.22,-97.44,59.0,38,1,19.46,clear sky,0.0,0.0
250,Sisimiut,GL,2020-01-05 19:26:46,66.94,-53.67,-0.54,95,100,8.75,light snow,0.0,0.44
251,Sao Filipe,CV,2020-01-05 19:26:46,14.9,-24.5,72.0,64,13,11.92,few clouds,0.0,0.0
252,Sayyan,YE,2020-01-05 19:26:46,15.17,44.32,60.4,60,44,1.21,scattered clouds,0.0,0.0
253,Lumphat,KH,2020-01-05 19:26:46,13.5,106.97,68.07,74,19,6.87,few clouds,0.0,0.0
254,Broome,GB,2020-01-05 19:26:46,52.47,1.45,46.99,87,75,10.29,broken clouds,0.0,0.0
255,Manbij,SY,2020-01-05 19:26:47,36.53,37.96,35.6,93,40,4.7,scattered clouds,0.0,0.0
256,Cimislia,MD,2020-01-05 19:26:47,46.52,28.78,35.6,93,90,10.29,light snow,0.0,0.0
257,Coquimbo,CL,2020-01-05 19:26:47,-29.95,-71.34,66.2,68,90,10.29,overcast clouds,0.0,0.0
258,Grand-Santi,GF,2020-01-05 19:26:47,4.27,-54.38,90.19,42,58,3.85,broken clouds,0.0,0.0
259,Surman,LY,2020-01-05 19:23:31,32.76,12.57,60.66,72,98,23.04,light rain,0.5,0.0
260,Jiaojiang,LY,2020-01-05 19:23:31,32.76,12.57,60.66,72,98,23.04,light rain,0.0,0.0
261,Inhambane,MZ,2020-01-05 19:26:48,-23.87,35.38,80.6,69,20,9.17,few clouds,0.0,0.0
262,Mount Gambier,AU,2020-01-05 19:24:20,-37.83,140.78,48.2,87,2,4.7,clear sky,0.0,0.0
263,Kurilsk,RU,2020-01-05 19:26:48,45.23,147.88,20.53,82,72,22.57,light snow,0.0,0.25
264,Lompoc,US,2020-01-05 19:26:48,34.64,-120.46,64.0,51,1,13.87,clear sky,0.0,0.0
265,Mariental,BR,2020-01-05 19:26:48,-25.72,-49.65,78.01,69,75,8.05,broken clouds,0.0,0.0
266,Natal,BR,2020-01-05 19:26:49,-5.81,-35.21,86.0,66,40,17.22,scattered clouds,0.0,0.0
267,Atambua,ID,2020-01-05 19:26:49,-9.11,124.89,75.92,83,94,1.68,light rain,0.12,0.0
268,Byron Bay,AU,2020-01-05 19:26:49,-28.65,153.62,73.0,88,90,8.05,overcast clouds,0.0,0.0
269,Peace River,CA,2020-01-05 19:26:49,56.23,-117.29,12.2,78,75,6.93,broken clouds,0.0,0.0
270,Celestun,MX,2020-01-05 19:26:49,20.87,-90.4,72.32,63,23,14.16,few clouds,0.0,0.0
271,Vardo,US,2020-01-05 19:26:49,39.62,-77.74,39.2,55,90,17.22,overcast clouds,0.0,0.0
272,Lebu,ET,2020-01-05 19:26:50,8.96,38.73,60.8,67,40,9.17,scattered clouds,0.0,0.0
273,Olinda,AU,2020-01-05 19:26:50,-37.84,145.39,55.99,93,90,8.05,light rain,0.0,0.0
274,Maputo,MZ,2020-01-05 19:23:33,-25.97,32.57,81.0,78,40,16.11,scattered clouds,0.0,0.0
275,Tigil,RU,2020-01-05 19:26:50,57.8,158.67,5.56,73,0,3.89,clear sky,0.0,0.0
276,Nazca,PE,2020-01-05 19:26:50,-14.83,-74.94,84.31,42,67,9.64,broken clouds,0.0,0.0
277,Sorvag,PE,2020-01-05 19:26:50,-14.83,-74.94,84.31,42,67,9.64,broken clouds,0.0,0.0
278,Marystown,CA,2020-01-05 19:26:51,47.17,-55.16,35.01,100,100,23.64,snow,0.0,2.5
279,Talnakh,RU,2020-01-05 19:26:51,69.49,88.39,23.0,92,75,29.08,shower snow,0.0,0.0
280,Nokaneng,BW,2020-01-05 19:26:51,-19.66,22.19,78.44,59,86,3.87,light rain,0.69,0.0
281,Saint George,GR,2020-01-05 19:26:51,39.45,22.34,44.6,80,90,10.29,overcast clouds,0.0,0.0
282,Haibowan,GR,2020-01-05 19:26:51,39.45,22.34,44.6,80,90,10.29,overcast clouds,0.0,0.0
283,Albert Lea,US,2020-01-05 19:26:52,43.65,-93.37,37.4,74,1,20.8,clear sky,0.0,0.0
284,Kieta,PG,2020-01-05 19:26:52,-6.22,155.63,81.82,75,56,4.94,broken clouds,0.0,0.0
285,Pangody,RU,2020-01-05 19:26:52,65.85,74.49,16.21,92,29,14.79,scattered clouds,0.0,0.0
286,Mangai,CD,2020-01-05 19:26:52,-4.07,19.59,72.91,93,100,1.48,light rain,0.5,0.0
287,Grindavik,IS,2020-01-05 19:26:52,63.84,-22.43,37.4,73,75,10.29,broken clouds,0.0,0.0
288,Tazovskiy,RU,2020-01-05 19:26:53,67.47,78.7,17.37,88,70,19.19,broken clouds,0.0,0.0
289,Morondava,MG,2020-01-05 19:26:53,-20.3,44.28,79.05,84,14,4.99,light rain,1.13,0.0
290,Klaksvik,FO,2020-01-05 19:26:53,62.23,-6.59,44.6,93,70,14.99,broken clouds,0.0,0.0
291,Zhoucheng,CN,2020-01-05 19:26:53,31.35,119.33,51.8,93,57,2.24,broken clouds,0.0,0.0
292,Sataua,CN,2020-01-05 19:26:53,31.35,119.33,51.8,93,57,2.24,broken clouds,0.0,0.0
293,Nikolskoye,RU,2020-01-05 19:26:54,59.7,30.79,24.01,73,20,4.47,few clouds,0.0,0.0
294,Namatanai,PG,2020-01-05 19:26:54,-3.66,152.44,83.77,74,67,7.25,light rain,0.13,0.0
295,Newport Beach,US,2020-01-05 19:24:51,33.62,-117.93,66.99,63,40,4.7,haze,0.0,0.0
296,Victoria,BN,2020-01-05 19:26:54,5.28,115.24,82.0,78,75,3.36,broken clouds,0.0,0.0
297,Kazalinsk,BN,2020-01-05 19:26:54,5.28,115.24,82.0,78,75,3.36,broken clouds,0.0,0.0
298,Amderma,BN,2020-01-05 19:26:54,5.28,115.24,82.0,78,75,3.36,broken clouds,0.0,0.0
299,Balikpapan,ID,2020-01-05 19:26:55,-1.24,116.86,73.13,96,100,4.52,light rain,0.19,0.0
300,Bayir,TR,2020-01-05 19:26:55,37.27,28.22,50.0,87,75,10.29,thunderstorm with light rain,0.0,0.0
301,Shingu,JP,2020-01-05 19:26:55,33.72,135.99,41.95,68,0,6.98,clear sky,0.0,0.0
302,Dharchula,IN,2020-01-05 19:26:55,29.85,80.53,24.39,33,13,10.09,few clouds,0.0,0.0
303,Emerald,AU,2020-01-05 19:26:55,-23.53,148.16,73.4,78,22,4.61,few clouds,0.0,0.0
304,Sioux Lookout,CA,2020-01-05 19:26:56,50.1,-91.92,24.8,92,90,12.75,light snow,0.0,0.0
305,Mahebourg,MU,2020-01-05 19:26:56,-20.41,57.7,73.4,100,75,5.82,moderate rain,0.0,0.0
306,Morant Bay,JM,2020-01-05 19:26:56,17.88,-76.41,87.8,62,20,10.29,few clouds,0.0,0.0
307,Kruisfontein,ZA,2020-01-05 19:26:56,-34.0,24.73,65.57,84,100,7.0,overcast clouds,0.0,0.0
308,Tabiauea,ZA,2020-01-05 19:26:56,-34.0,24.73,65.57,84,100,7.0,overcast clouds,0.0,0.0
309,Marsa Matruh,EG,2020-01-05 19:26:57,31.35,27.25,53.6,71,20,9.17,few clouds,0.0,0.0
310,Neuquen,AR,2020-01-05 19:25:26,-38.95,-68.06,75.2,22,77,26.4,broken clouds,0.0,0.0
311,Grand Gaube,MU,2020-01-05 19:26:57,-20.01,57.66,73.4,100,75,5.82,heavy intensity rain,0.0,0.0
312,Tautira,PF,2020-01-05 19:26:57,-17.73,-149.15,84.2,74,20,4.7,few clouds,0.0,0.0
313,Tondano,ID,2020-01-05 19:26:57,1.3,124.91,75.2,100,40,1.59,scattered clouds,0.0,0.0
314,Rocha,UY,2020-01-05 19:26:57,-34.48,-54.34,86.5,30,2,7.05,clear sky,0.0,0.0
315,Kamenskoye,UY,2020-01-05 19:26:57,-34.48,-54.34,86.5,30,2,7.05,clear sky,0.0,0.0
316,Mabaruma,GY,2020-01-05 19:26:58,8.2,-59.78,85.84,52,55,3.51,broken clouds,0.0,0.0
317,Tiksi,RU,2020-01-05 19:26:58,71.64,128.87,-16.73,87,14,11.3,few clouds,0.0,0.0
318,Hefei,CN,2020-01-05 19:26:58,31.82,117.22,48.2,100,90,6.71,light rain,0.0,0.0
319,Humboldt,CA,2020-01-05 19:26:58,52.21,-105.12,17.26,85,0,10.87,clear sky,0.0,0.0
320,Mys Shmidta,CA,2020-01-05 19:26:58,52.21,-105.12,17.26,85,0,10.87,clear sky,0.0,0.0
321,Dasoguz,TM,2020-01-05 19:26:59,41.84,59.97,23.0,85,0,4.7,clear sky,0.0,0.0
322,Chimore,BO,2020-01-05 19:26:59,-16.98,-65.13,93.0,45,100,2.33,overcast clouds,0.0,0.0
323,Daru,PG,2020-01-05 19:26:59,-9.07,143.21,76.03,88,99,1.07,overcast clouds,0.0,0.0
324,Alofi,NU,2020-01-05 19:26:59,-19.06,-169.92,80.6,83,0,13.87,clear sky,0.0,0.0
325,Ugoofaaru,MV,2020-01-05 19:27:00,5.67,73.0,82.15,80,34,14.43,light rain,0.44,0.0
326,Talcahuano,CL,2020-01-05 19:27:00,-36.72,-73.12,66.2,55,66,17.22,broken clouds,0.0,0.0
327,Andilamena,MG,2020-01-05 19:27:00,-17.01,48.57,68.36,94,100,6.64,light rain,1.13,0.0
328,Bambanglipuro,ID,2020-01-05 19:27:00,-7.95,110.28,75.25,92,92,3.29,moderate rain,3.81,0.0
329,Fukue,JP,2020-01-05 19:27:00,35.03,136.69,44.6,48,20,19.46,few clouds,0.0,0.0
330,Isiro,CD,2020-01-05 19:27:00,2.77,27.62,78.17,46,80,0.96,broken clouds,0.0,0.0
331,Nioro,GM,2020-01-05 19:27:01,13.79,-15.05,87.26,6,0,8.63,clear sky,0.0,0.0
332,Panzhihua,CN,2020-01-05 19:27:01,26.59,101.72,46.87,92,94,3.0,light rain,0.31,0.0
333,Evensk,RU,2020-01-05 19:27:01,61.92,159.24,-0.65,48,72,1.34,broken clouds,0.0,0.0
334,Oktyabrskiy,RU,2020-01-05 19:27:01,55.61,37.97,32.0,90,75,6.71,broken clouds,0.0,0.0
335,Korla,RU,2020-01-05 19:27:01,55.61,37.97,32.0,90,75,6.71,broken clouds,0.0,0.0
336,Skjaerhollen,RU,2020-01-05 19:27:01,55.61,37.97,32.0,90,75,6.71,broken clouds,0.0,0.0
337,Labuhan,ID,2020-01-05 19:27:02,-2.54,115.51,72.46,95,100,2.1,light rain,2.63,0.0
338,Ambilobe,MG,2020-01-05 19:27:02,-13.19,49.05,78.94,87,100,2.82,light rain,0.25,0.0
339,Genhe,CN,2020-01-05 19:27:03,50.78,121.52,4.37,91,100,2.1,overcast clouds,0.0,0.0
340,Nemuro,JP,2020-01-05 19:27:03,43.32,145.57,25.92,63,25,26.84,scattered clouds,0.0,0.0
341,Siniscola,IT,2020-01-05 19:27:03,40.57,9.69,46.4,100,20,1.12,few clouds,0.0,0.0
342,Pyaozerskiy,RU,2020-01-05 19:27:03,65.83,31.17,13.19,84,8,10.51,clear sky,0.0,0.0
343,Luau,CD,2020-01-05 19:27:03,-10.7,22.23,69.03,87,100,1.86,light rain,0.31,0.0
344,Mogadishu,SO,2020-01-05 19:27:03,2.04,45.34,81.5,84,0,20.8,clear sky,0.0,0.0
345,Rome,IT,2020-01-05 19:26:18,41.89,12.48,51.8,36,0,10.29,clear sky,0.0,0.0
346,Chapais,CA,2020-01-05 19:27:04,49.78,-74.86,8.6,84,90,4.7,light snow,0.0,0.0
347,Sitka,US,2020-01-05 19:27:04,37.17,-99.65,52.0,39,0,3.0,clear sky,0.0,0.0
348,Malinovskiy,RU,2020-01-05 19:27:04,54.15,34.53,28.38,87,85,4.76,overcast clouds,0.0,0.0
349,Galich,RU,2020-01-05 19:27:04,58.38,42.35,28.99,94,93,7.56,light snow,0.0,0.13
350,Cairns,AU,2020-01-05 19:23:06,-16.92,145.77,78.8,78,75,3.36,broken clouds,0.0,0.0
351,Pacifica,US,2020-01-05 19:27:05,37.61,-122.49,57.2,62,1,16.11,clear sky,0.0,0.0
352,Sakakah,US,2020-01-05 19:27:05,37.61,-122.49,57.2,62,1,16.11,clear sky,0.0,0.0
353,Plettenberg Bay,ZA,2020-01-05 19:27:05,-34.05,23.37,68.13,79,100,1.83,overcast clouds,0.0,0.0
354,Kota Belud,MY,2020-01-05 19:27:05,6.35,116.43,77.0,88,75,3.36,broken clouds,0.0,0.0
355,Port Macquarie,AU,2020-01-05 19:22:55,-31.43,152.91,72.0,82,90,5.82,overcast clouds,0.0,0.0
356,Deputatskiy,RU,2020-01-05 19:27:06,69.3,139.9,-16.82,82,57,1.41,broken clouds,0.0,0.0
357,Revelstoke,CA,2020-01-05 19:27:06,50.99,-118.19,35.6,80,90,21.92,overcast clouds,0.0,0.0
358,Ippy,CF,2020-01-05 19:27:06,6.26,21.2,80.78,26,11,4.0,few clouds,0.0,0.0
359,Milkovo,BG,2020-01-05 19:27:06,41.53,24.68,45.0,48,90,17.22,overcast clouds,0.0,0.0
360,Ormara,PK,2020-01-05 19:27:06,25.21,64.64,73.31,68,66,7.78,broken clouds,0.0,0.0
361,Nyagan,RU,2020-01-05 19:27:07,62.14,65.43,18.7,94,100,7.4,overcast clouds,0.0,0.0
362,Zaragoza,SV,2020-01-05 19:27:07,13.59,-89.29,91.4,47,0,14.99,clear sky,0.0,0.0
363,Lashio,MM,2020-01-05 19:25:39,22.93,97.75,56.66,98,97,1.36,light rain,1.56,0.0
364,Boende,CD,2020-01-05 19:27:07,-0.28,20.88,74.43,68,41,2.64,scattered clouds,0.0,0.0
365,Coihaique,CL,2020-01-05 19:27:07,-45.58,-72.07,60.8,51,75,11.41,broken clouds,0.0,0.0
366,Ponta Delgada,PT,2020-01-05 19:27:08,37.73,-25.67,64.4,88,40,13.87,scattered clouds,0.0,0.0
367,Nancha,CN,2020-01-05 19:27:08,47.14,129.26,-0.42,97,30,3.22,scattered clouds,0.0,0.0
368,Vestmanna,FO,2020-01-05 19:27:08,62.16,-7.17,44.6,93,86,14.99,overcast clouds,0.0,0.0
369,Monte Patria,CL,2020-01-05 19:27:08,-30.69,-70.96,73.96,39,45,10.94,scattered clouds,0.0,0.0
370,Yambio,CL,2020-01-05 19:27:08,-30.69,-70.96,73.96,39,45,10.94,scattered clouds,0.0,0.0
371,Chapleau,CA,2020-01-05 19:27:09,47.85,-83.4,17.6,85,90,6.93,overcast clouds,0.0,0.0
372,Nizza Monferrato,IT,2020-01-05 19:27:09,44.77,8.35,52.0,71,0,1.12,clear sky,0.0,0.0
373,Tilichiki,RU,2020-01-05 19:27:09,60.47,166.1,-10.28,62,5,7.27,clear sky,0.0,0.0
374,Golspie,GB,2020-01-05 19:27:09,57.97,-3.98,54.0,76,75,20.8,broken clouds,0.0,0.0
375,Ranong,TH,2020-01-05 19:27:09,9.96,98.62,78.24,79,0,6.62,clear sky,0.0,0.0
376,Mezen,RU,2020-01-05 19:27:09,65.85,44.24,16.16,85,21,13.69,few clouds,0.0,0.0
377,Chake Chake,TZ,2020-01-05 19:27:10,-5.25,39.77,83.44,77,74,13.49,broken clouds,0.0,0.0
378,Baruun-Urt,MN,2020-01-05 19:27:10,46.68,113.28,7.21,94,100,7.07,overcast clouds,0.0,0.0
379,Sainte-Marie,CA,2020-01-05 19:24:54,46.45,-71.03,26.01,53,40,9.17,shower rain,0.0,0.0
380,Disna,CA,2020-01-05 19:24:54,46.45,-71.03,26.01,53,40,9.17,shower rain,0.0,0.0
381,Marinette,US,2020-01-05 19:27:10,45.1,-87.63,32.0,86,90,8.05,overcast clouds,0.0,0.0
382,Oreanda,US,2020-01-05 19:27:10,45.1,-87.63,32.0,86,90,8.05,overcast clouds,0.0,0.0
383,Brewster,US,2020-01-05 19:27:11,41.76,-70.08,39.2,59,90,13.87,light rain,0.0,0.0
384,Sao Francisco,BR,2020-01-05 19:27:11,-25.65,-53.85,91.4,46,40,5.82,scattered clouds,0.0,0.0
385,Tsihombe,BR,2020-01-05 19:27:11,-25.65,-53.85,91.4,46,40,5.82,scattered clouds,0.0,0.0
386,Morganton,US,2020-01-05 19:27:11,35.75,-81.69,54.0,32,1,3.36,clear sky,0.0,0.0
387,Kuche,US,2020-01-05 19:27:11,35.75,-81.69,54.0,32,1,3.36,clear sky,0.0,0.0
388,Rawlins,US,2020-01-05 19:27:12,41.79,-107.24,26.6,68,1,4.7,clear sky,0.0,0.0
389,Broken Hill,AU,2020-01-05 19:27:12,-31.97,141.45,57.2,76,94,14.99,overcast clouds,0.0,0.0
390,Petrolina,BR,2020-01-05 19:27:12,-9.38,-40.5,89.6,46,20,6.93,few clouds,0.0,0.0
391,Ghanzi,BW,2020-01-05 19:27:12,-21.7,21.65,85.75,38,100,9.86,overcast clouds,0.0,0.0
392,Acapulco,MX,2020-01-05 19:24:41,16.86,-99.88,86.0,66,5,5.82,clear sky,0.0,0.0
393,Tawnat,MX,2020-01-05 19:24:41,16.86,-99.88,86.0,66,5,5.82,clear sky,0.0,0.0
394,Rio Gallegos,AR,2020-01-05 19:25:58,-51.62,-69.22,60.8,36,75,19.46,broken clouds,0.0,0.0
395,Male,UA,2020-01-05 19:27:13,50.74,33.7,30.33,96,100,6.89,overcast clouds,0.0,0.0
396,Roald,NO,2020-01-05 19:27:13,62.58,6.12,46.99,93,90,13.87,light rain,0.0,0.0
397,Lufkin,US,2020-01-05 19:25:36,31.34,-94.73,69.8,35,1,10.29,clear sky,0.0,0.0
398,Santa Maria,BR,2020-01-05 19:27:14,-16.02,-48.01,68.0,88,75,6.93,broken clouds,0.0,0.0
399,Port Blair,IN,2020-01-05 19:27:14,11.67,92.75,81.36,76,0,11.92,clear sky,0.0,0.0
400,Muros,ES,2020-01-05 19:27:14,42.77,-9.06,48.99,100,0,2.24,clear sky,0.0,0.0
401,Grants Pass,US,2020-01-05 19:27:14,42.44,-123.33,44.6,87,90,1.97,overcast clouds,0.0,0.0
402,Songjianghe,CN,2020-01-05 19:27:14,42.18,127.48,13.41,77,66,5.06,broken clouds,0.0,0.0
403,Galle,GN,2020-01-05 19:27:15,10.08,-12.83,83.35,23,1,1.97,clear sky,0.0,0.0
404,Pitsunda,GE,2020-01-05 19:27:15,43.16,40.34,41.0,80,75,11.18,broken clouds,0.0,0.0
405,Louisbourg,GE,2020-01-05 19:27:15,43.16,40.34,41.0,80,75,11.18,broken clouds,0.0,0.0
406,Mana,NG,2020-01-05 19:27:15,13.03,5.27,72.99,20,14,8.93,few clouds,0.0,0.0
407,Arica,CL,2020-01-05 19:27:15,-18.48,-70.32,78.8,50,96,13.87,overcast clouds,0.0,0.0
408,Samdari,IN,2020-01-05 19:27:15,25.81,72.58,63.66,39,0,1.34,clear sky,0.0,0.0
409,Longlac,IN,2020-01-05 19:27:15,25.81,72.58,63.66,39,0,1.34,clear sky,0.0,0.0
410,Basco,US,2020-01-05 19:27:16,40.33,-91.2,52.0,58,1,16.11,clear sky,0.0,0.0
411,Ventspils,LV,2020-01-05 19:27:16,57.39,21.56,37.4,74,20,16.11,few clouds,0.0,0.0
412,Pitimbu,BR,2020-01-05 19:27:16,-7.47,-34.81,84.2,66,40,11.41,scattered clouds,0.0,0.0
413,San Borja,BO,2020-01-05 19:22:46,-14.86,-66.75,90.97,54,73,4.94,broken clouds,0.0,0.0
414,Vylgort,BO,2020-01-05 19:22:46,-14.86,-66.75,90.97,54,73,4.94,broken clouds,0.0,0.0
415,Hambantota,LK,2020-01-05 19:27:17,6.12,81.12,75.2,100,20,5.82,thunderstorm,0.0,0.0
416,Barcelos,BR,2020-01-05 19:27:17,-0.97,-62.93,93.29,44,13,4.92,few clouds,0.0,0.0
417,Kijang,KR,2020-01-05 19:27:17,35.24,129.21,37.4,74,31,3.36,scattered clouds,0.0,0.0
418,Jarjis,KR,2020-01-05 19:27:17,35.24,129.21,37.4,74,31,3.36,scattered clouds,0.0,0.0
419,Port Hardy,CA,2020-01-05 19:27:18,50.7,-127.42,35.6,93,75,6.93,shower rain,0.0,0.0
420,Santa Isabel Do Rio Negro,BR,2020-01-05 19:27:18,-0.41,-65.02,92.5,44,35,2.89,scattered clouds,0.0,0.0
421,Te Anau,NZ,2020-01-05 19:27:18,-45.41,167.72,45.55,75,74,21.77,light rain,1.44,0.0
422,Labutta,NZ,2020-01-05 19:27:18,-45.41,167.72,45.55,75,74,21.77,light rain,0.0,0.0
423,Komsomolskiy,RU,2020-01-05 19:27:18,67.55,63.78,10.13,92,93,17.43,overcast clouds,0.0,0.0
424,Mehamn,NO,2020-01-05 19:27:18,71.03,27.85,26.6,79,75,6.93,broken clouds,0.0,0.0
425,Strizhi,RU,2020-01-05 19:27:19,58.46,49.29,27.34,95,97,9.66,light snow,0.0,0.19
426,Santa Luzia,BR,2020-01-05 19:27:03,-19.77,-43.85,75.2,83,75,6.93,broken clouds,0.0,0.0
427,Aporawan,BR,2020-01-05 19:27:03,-19.77,-43.85,75.2,83,75,6.93,broken clouds,0.0,0.0
428,Namibe,AO,2020-01-05 19:27:19,-15.19,12.15,74.88,88,81,8.08,broken clouds,0.0,0.0
429,Veraval,FR,2020-01-05 19:27:19,49.65,0.71,44.6,93,90,2.24,overcast clouds,0.0,0.0
430,Patacamaya,BO,2020-01-05 19:27:20,-17.23,-67.92,54.43,54,99,3.62,light rain,0.12,0.0
431,Kumo,NG,2020-01-05 19:27:20,10.05,11.21,72.28,26,10,5.37,clear sky,0.0,0.0
432,Ngunguru,NZ,2020-01-05 19:27:20,-35.62,174.5,69.01,86,18,5.01,few clouds,0.0,0.0
433,Bethanien,NA,2020-01-05 19:27:20,-26.5,17.16,76.87,28,0,15.95,clear sky,0.0,0.0
434,Torbay,CA,2020-01-05 19:27:20,47.66,-52.73,30.99,100,90,19.46,snow,0.0,0.0
435,Conakry,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
436,Akyab,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
437,Vaitupu,GN,2020-01-05 19:27:21,9.52,-13.7,81.79,53,34,11.16,scattered clouds,0.0,0.0
438,Takoradi,GH,2020-01-05 19:27:21,4.89,-1.75,81.21,47,40,9.17,scattered clouds,0.0,0.0
439,Bantry,GH,2020-01-05 19:27:21,4.89,-1.75,81.21,47,40,9.17,scattered clouds,0.0,0.0
440,Arequipa,PE,2020-01-05 19:25:44,-16.4,-71.54,62.6,63,40,11.41,scattered clouds,0.0,0.0
441,Nanakuli,US,2020-01-05 19:27:22,21.39,-158.15,77.0,83,75,3.36,light rain,0.0,0.0
442,Dolbeau,US,2020-01-05 19:27:22,21.39,-158.15,77.0,83,75,3.36,light rain,0.0,0.0
443,Thinadhoo,MV,2020-01-05 19:27:22,0.53,72.93,82.89,74,79,7.02,light rain,3.0,0.0
444,Mabamba,TZ,2020-01-05 19:27:22,-3.6,30.5,66.4,88,89,1.19,moderate rain,4.88,0.0
445,Tessalit,ML,2020-01-05 19:27:22,20.2,1.01,62.44,17,0,7.16,clear sky,0.0,0.0
446,Meulaboh,ID,2020-01-05 19:27:23,4.14,96.13,82.24,76,89,5.77,overcast clouds,0.0,0.0
447,Corcoran,US,2020-01-05 19:24:09,36.1,-119.56,51.8,81,90,9.17,overcast clouds,0.0,0.0
448,Dien Bien,US,2020-01-05 19:24:09,36.1,-119.56,51.8,81,90,9.17,overcast clouds,0.0,0.0
449,Algiers,US,2020-01-05 19:24:37,29.94,-90.04,66.0,36,1,5.82,clear sky,0.0,0.0
450,Saint-Medard-En-Jalles,FR,2020-01-05 19:27:23,44.9,-0.72,41.0,86,0,2.24,clear sky,0.0,0.0
451,Gorontalo,ID,2020-01-05 19:27:24,0.54,123.06,73.45,95,100,2.55,light rain,1.25,0.0
452,Meyungs,ID,2020-01-05 19:27:24,0.54,123.06,73.45,95,100,2.55,light rain,0.0,0.0
453,Namtsy,RU,2020-01-05 19:27:24,62.72,129.66,-23.8,74,99,2.51,light snow,0.0,0.0
454,Hit,IQ,2020-01-05 19:27:24,33.64,42.83,56.37,57,66,9.71,broken clouds,0.0,0.0
455,Half Moon Bay,US,2020-01-05 19:27:24,37.46,-122.43,57.0,62,1,16.11,clear sky,0.0,0.0
456,Turukhansk,RU,2020-01-05 19:27:25,65.8,87.96,20.05,93,100,15.1,light snow,0.0,0.56
457,Russell,US,2020-01-05 19:27:25,38.9,-98.86,50.0,29,1,16.11,clear sky,0.0,0.0
458,Lincoln,GB,2020-01-05 19:27:25,53.23,-0.54,48.2,87,75,9.17,broken clouds,0.0,0.0
459,Cap Malheureux,MU,2020-01-05 19:27:25,-19.98,57.61,73.4,100,75,5.82,heavy intensity rain,0.0,0.0
460,Waitati,NZ,2020-01-05 19:27:25,-45.75,170.57,53.01,61,51,25.01,light rain,1.19,0.0
461,Umm Lajj,SA,2020-01-05 19:27:25,25.02,37.27,56.19,58,0,7.99,clear sky,0.0,0.0
462,Malwan,SA,2020-01-05 19:27:25,25.02,37.27,56.19,58,0,7.99,clear sky,0.0,0.0
463,Maceio,BR,2020-01-05 19:27:26,-9.67,-35.74,84.2,62,100,12.75,overcast clouds,0.0,0.0
464,Adrar,DZ,2020-01-05 19:27:26,27.87,-0.29,59.0,12,0,9.17,clear sky,0.0,0.0
465,Westpunt,DZ,2020-01-05 19:27:26,27.87,-0.29,59.0,12,0,9.17,clear sky,0.0,0.0
466,Coleraine,AU,2020-01-05 19:27:26,-37.6,141.69,44.92,93,69,6.55,broken clouds,0.0,0.0
